Name,Latitude,Longitude,Year
Cuscuta_pentagona,29.469979,-81.296926,\N
Cuscuta_umbellata,29.469979,-81.296926,\N
Cynanchum_scoparium,29.469979,-81.296926,\N
Cynodon_dactylon,29.469979,-81.296926,\N
Cyperus_compressus,29.469979,-81.296926,\N
Cyperus_haspan,29.469979,-81.296926,\N
Cyperus_lanceolatus,29.469979,-81.296926,\N
Cyperus_polystachyos,29.469979,-81.296926,\N
Cyperus_strigosus,29.469979,-81.296926,\N
Cyperus_surinamensis,29.469979,-81.296926,\N
Cyrilla_racemiflora,29.469979,-81.296926,\N
Decumaria_barbara,29.469979,-81.296926,\N
Descurainia_pinnata,29.469979,-81.296926,\N
Desmodium_incanum,29.469979,-81.296926,\N
Desmodium_paniculatum,29.469979,-81.296926,\N
Desmodium_tenuifolium,29.469979,-81.296926,\N
Desmodium_viridiflorum,29.469979,-81.296926,\N
Dichanthelium_aciculare,29.469979,-81.296926,\N
Dichanthelium_commutatum,29.469979,-81.296926,\N
Dichanthelium_dichotomum,29.469979,-81.296926,\N
Dichanthelium_erectifolium,29.469979,-81.296926,\N
Dichanthelium_laxiflorum,29.469979,-81.296926,\N
Dichanthelium_ovale,29.469979,-81.296926,\N
Dichanthelium_portoricense,29.469979,-81.296926,\N
Dichanthelium_strigosum,29.469979,-81.296926,\N
Eryngium_aromaticum,29.469979,-81.296926,\N
Eryngium_baldwinii,29.469979,-81.296926,\N
Eryngium_prostratum,29.469979,-81.296926,\N
Eryngium_yuccifolium,29.469979,-81.296926,\N
Erythrina_herbacea,29.469979,-81.296926,\N
Eulophia_alta,29.469979,-81.296926,\N
Euonymus_americanus,29.469979,-81.296926,\N
Eupatorium_compositifolium,29.469979,-81.296926,\N
Eupatorium_mohrii,29.469979,-81.296926,\N
Eupatorium_rotundifolium,29.469979,-81.296926,\N
Eupatorium_serotinum,29.469979,-81.296926,\N
Eustachys_glauca,29.469979,-81.296926,\N
Eustachys_petraea,29.469979,-81.296926,\N
Fimbristylis_autumnalis,29.469979,-81.296926,\N
Fimbristylis_spadicea,29.469979,-81.296926,\N
Flaveria_linearis,29.469979,-81.296926,\N
Rhamnus_caroliniana,29.469979,-81.296926,\N
Fraxinus_caroliniana,29.469979,-81.296926,\N
Froelichia_floridana,29.469979,-81.296926,\N
Fuirena_breviseta,29.469979,-81.296926,\N
Fuirena_scirpoidea,29.469979,-81.296926,\N
Gaillardia_pulchella,29.469979,-81.296926,\N
Galactia_elliottii,29.469979,-81.296926,\N
Galactia_mollis,29.469979,-81.296926,\N
Galactia_regularis,29.469979,-81.296926,\N
Galium_hispidulum,29.469979,-81.296926,\N
Galium_pilosum,29.469979,-81.296926,\N
Galium_tinctorium,29.469979,-81.296926,\N
Gamochaeta_purpurea,29.469979,-81.296926,\N
Gaura_angustifolia,29.469979,-81.296926,\N
Gaylussacia_dumosa,29.469979,-81.296926,\N
Gaylussacia_frondosa,29.469979,-81.296926,\N
Gelsemium_sempervirens,29.469979,-81.296926,\N
Geranium_carolinianum,29.469979,-81.296926,\N
Glandularia_canadensis,29.469979,-81.296926,\N
Glandularia_maritima,29.469979,-81.296926,\N
Gordonia_lasianthus,29.469979,-81.296926,\N
Gratiola_hispida,29.469979,-81.296926,\N
Gratiola_pilosa,29.469979,-81.296926,\N
Gratiola_ramosa,29.469979,-81.296926,\N
Gymnopogon_chapmanianus,29.469979,-81.296926,\N
Helenium_amarum,29.469979,-81.296926,\N
Helenium_pinnatifidum,29.469979,-81.296926,\N
Helianthemum_corymbosum,29.469979,-81.296926,\N
Helianthemum_nashii,29.469979,-81.296926,\N
Helianthus_angustifolius,29.469979,-81.296926,\N
Helianthus_carnosus,29.469979,-81.296926,\N
Helianthus_debilis,29.469979,-81.296926,\N
Helianthus_floridanus,29.469979,-81.296926,\N
Helianthus_radula,29.469979,-81.296926,\N
Heliotropium_polyphyllum,29.469979,-81.296926,\N
Heterotheca_subaxillaris,29.469979,-81.296926,\N
Hibiscus_coccineus,29.469979,-81.296926,\N
Hibiscus_grandiflorus,29.469979,-81.296926,\N
Hieracium_gronovii,29.469979,-81.296926,\N
Hieracium_megacephalon,29.469979,-81.296926,\N
Houstonia_procumbens,29.469979,-81.296926,\N
Hydrocotyle_bonariensis,29.469979,-81.296926,\N
Hydrocotyle_umbellata,29.469979,-81.296926,\N
Hydrocotyle_verticillata,29.469979,-81.296926,\N
Hydrolea_corymbosa,29.469979,-81.296926,\N
Hypericum_cistifolium,29.469979,-81.296926,\N
Hypericum_fasciculatum,29.469979,-81.296926,\N
Hypericum_galioides,29.469979,-81.296926,\N
Hypericum_gentianoides,29.469979,-81.296926,\N
Hypericum_hypericoides,29.469979,-81.296926,\N
Hypericum_mutilum,29.469979,-81.296926,\N
Hypericum_myrtifolium,29.469979,-81.296926,\N
Hypericum_tenuifolium,29.469979,-81.296926,\N
Hypericum_tetrapetalum,29.469979,-81.296926,\N
Hypoxis_juncea,29.469979,-81.296926,\N
Hypoxis_wrightii,29.469979,-81.296926,\N
Hyptis_alata,29.469979,-81.296926,\N
Hyptis_mutabilis,29.469979,-81.296926,\N
Ilex_ambigua,29.469979,-81.296926,\N
Ilex_cassine,29.469979,-81.296926,\N
Ilex_glabra,29.469979,-81.296926,\N
Ilex_opaca,29.469979,-81.296926,\N
Ilex_vomitoria,29.469979,-81.296926,\N
Indigofera_caroliniana,29.469979,-81.296926,\N
Indigofera_spicata,29.469979,-81.296926,\N
Ipomoea_cordatotriloba,29.469979,-81.296926,\N
Ipomoea_imperati,29.469979,-81.296926,\N
Ipomoea_indica,29.469979,-81.296926,\N
Ipomoea_macrorhiza,29.469979,-81.296926,\N
Ipomoea_pandurata,29.469979,-81.296926,\N
Ipomoea_pes-caprae,29.469979,-81.296926,\N
Ipomoea_sagittata,29.469979,-81.296926,\N
Ipomopsis_rubra,29.469979,-81.296926,\N
Iresine_diffusa,29.469979,-81.296926,\N
Itea_virginica,29.469979,-81.296926,\N
Iva_frutescens,29.469979,-81.296926,\N
Iva_microcephala,29.469979,-81.296926,\N
Juncus_dichotomus,29.469979,-81.296926,\N
Juncus_effusus,29.469979,-81.296926,\N
Juncus_marginatus,29.469979,-81.296926,\N
Juncus_megacephalus,29.469979,-81.296926,\N
Juncus_polycephalos,29.469979,-81.296926,\N
Juniperus_virginiana,29.469979,-81.296926,\N
Justicia_angusta,29.469979,-81.296926,\N
Kalmia_hirsuta,29.469979,-81.296926,\N
Kosteletzkya_pentacarpos,29.469979,-81.296926,\N
Kummerowia_striata,29.469979,-81.296926,\N
Lachnanthes_caroliana,29.469979,-81.296926,\N
Lachnocaulon_anceps,29.469979,-81.296926,\N
Lactuca_graminifolia,29.469979,-81.296926,\N
Lantana_camara,29.469979,-81.296926,\N
Lantana_depressa,29.469979,-81.296926,\N
Lechea_cernua,29.469979,-81.296926,\N
Lechea_mucronata,29.469979,-81.296926,\N
Lechea_pulchella,29.469979,-81.296926,\N
Lechea_sessiliflora,29.469979,-81.296926,\N
Lechea_torreyi,29.469979,-81.296926,\N
Lemna_aequinoctialis,29.469979,-81.296926,\N
Lemna_valdiviana,29.469979,-81.296926,\N
Lepidium_virginicum,29.469979,-81.296926,\N
Lespedeza_angustifolia,29.469979,-81.296926,\N
Liatris_gracilis,29.469979,-81.296926,\N
Liatris_spicata,29.469979,-81.296926,\N
Liatris_tenuifolia,29.469979,-81.296926,\N
Licania_michauxii,29.469979,-81.296926,\N
Lilium_catesbaei,29.469979,-81.296926,\N
Limnobium_spongia,29.469979,-81.296926,\N
Lindernia_monticola,29.469979,-81.296926,\N
Linum_floridanum,29.469979,-81.296926,\N
Liquidambar_styraciflua,29.469979,-81.296926,\N
Lobelia_cardinalis,29.469979,-81.296926,\N
Lobelia_feayana,29.469979,-81.296926,\N
Lobelia_glandulosa,29.469979,-81.296926,\N
Lobelia_paludosa,29.469979,-81.296926,\N
Ludwigia_alata,29.469979,-81.296926,\N
Ludwigia_linearis,29.469979,-81.296926,\N
Ludwigia_linifolia,29.469979,-81.296926,\N
Ludwigia_maritima,29.469979,-81.296926,\N
Ludwigia_microcarpa,29.469979,-81.296926,\N
Ludwigia_octovalvis,29.469979,-81.296926,\N
Ludwigia_peruviana,29.469979,-81.296926,\N
Ludwigia_repens,29.469979,-81.296926,\N
Ludwigia_sphaerocarpa,29.469979,-81.296926,\N
Ludwigia_suffruticosa,29.469979,-81.296926,\N
Ludwigia_virgata,29.469979,-81.296926,\N
Lupinus_diffusus,29.469979,-81.296926,\N
Lycopus_rubellus,29.469979,-81.296926,\N
Lygodesmia_aphylla,29.469979,-81.296926,\N
Lyonia_ferruginea,29.469979,-81.296926,\N
Lyonia_fruticosa,29.469979,-81.296926,\N
Lyonia_lucida,29.469979,-81.296926,\N
Lythrum_alatum,29.469979,-81.296926,\N
Magnolia_grandiflora,29.469979,-81.296926,\N
Marshallia_graminifolia,29.469979,-81.296926,\N
Melanthera_nivea,29.469979,-81.296926,\N
Melia_azedarach,29.469979,-81.296926,\N
Melica_mutica,29.469979,-81.296926,\N
Melothria_pendula,29.469979,-81.296926,\N
Mentzelia_floridana,29.469979,-81.296926,\N
Mikania_cordifolia,29.469979,-81.296926,\N
Mikania_scandens,29.469979,-81.296926,\N
Mimosa_quadrivalvis,29.469979,-81.296926,\N
Mitchella_repens,29.469979,-81.296926,\N
Mitracarpus_hirtus,29.469979,-81.296926,\N
Mitreola_petiolata,29.469979,-81.296926,\N
Mitreola_sessilifolia,29.469979,-81.296926,\N
Monarda_punctata,29.469979,-81.296926,\N
Myrica_cerifera,29.469979,-81.296926,\N
Morus_rubra,29.469979,-81.296926,\N
Muhlenbergia_capillaris,29.469979,-81.296926,\N
Muhlenbergia_schreberi,29.469979,-81.296926,\N
Myriophyllum_aquaticum,29.469979,-81.296926,\N
Nemastylis_floridana,29.469979,-81.296926,\N
Neptunia_pubescens,29.469979,-81.296926,\N
Nothoscordum_bivalve,29.469979,-81.296926,\N
Linaria_canadensis,29.469979,-81.296926,\N
Nymphaea_mexicana,29.469979,-81.296926,\N
Nymphaea_odorata,29.469979,-81.296926,\N
Nyssa_sylvatica,29.469979,-81.296926,\N
Oclemena_reticulata,29.469979,-81.296926,\N
Oenothera_fruticosa,29.469979,-81.296926,\N
Oenothera_laciniata,29.469979,-81.296926,\N
Oldenlandia_uniflora,29.469979,-81.296926,\N
Oplismenus_hirtellus,29.469979,-81.296926,\N
Opuntia_humifusa,29.469979,-81.296926,\N
Opuntia_stricta,29.469979,-81.296926,\N
Osmanthus_americanus,29.469979,-81.296926,\N
Osmunda_regalis,29.469979,-81.296926,\N
Oxalis_corniculata,29.469979,-81.296926,\N
Oxypolis_filiformis,29.469979,-81.296926,\N
Packera_glabella,29.469979,-81.296926,\N
Palafoxia_integrifolia,29.469979,-81.296926,\N
Panicum_anceps,29.469979,-81.296926,\N
Panicum_dichotomiflorum,29.469979,-81.296926,\N
Panicum_rigidulum,29.469979,-81.296926,\N
Panicum_verrucosum,29.469979,-81.296926,\N
Panicum_virgatum,29.469979,-81.296926,\N
Parthenocissus_quinquefolia,29.469979,-81.296926,\N
Paspalum_floridanum,29.469979,-81.296926,\N
Paspalum_setaceum,29.469979,-81.296926,\N
Passiflora_incarnata,29.469979,-81.296926,\N
Pavonia_spinifex,29.469979,-81.296926,\N
Pecluma_plumula,29.469979,-81.296926,\N
Persea_borbonia,29.469979,-81.296926,\N
Persea_borbonia,29.469979,-81.296926,\N
Persea_palustris,29.469979,-81.296926,\N
Phalaris_angusta,29.469979,-81.296926,\N
Phlebodium_aureum,29.469979,-81.296926,\N
Phlox_nivalis,29.469979,-81.296926,\N
Photinia_pyrifolia,29.469979,-81.296926,\N
Phyla_nodiflora,29.469979,-81.296926,\N
Phyllanthus_abnormis,29.469979,-81.296926,\N
Physalis_walteri,29.469979,-81.296926,\N
Physostegia_leptophylla,29.469979,-81.296926,\N
Physostegia_purpurea,29.469979,-81.296926,\N
Phytolacca_americana,29.469979,-81.296926,\N
Piloblephis_rigida,29.469979,-81.296926,\N
Pinguicula_caerulea,29.469979,-81.296926,\N
Pinguicula_lutea,29.469979,-81.296926,\N
Pinguicula_pumila,29.469979,-81.296926,\N
Pinus_clausa,29.469979,-81.296926,\N
Pinus_elliottii,29.469979,-81.296926,\N
Pinus_palustris,29.469979,-81.296926,\N
Pinus_serotina,29.469979,-81.296926,\N
Pinus_taeda,29.469979,-81.296926,\N
Piriqueta_cistoides,29.469979,-81.296926,\N
Pityopsis_graminifolia,29.469979,-81.296926,\N
Plantago_sparsiflora,29.469979,-81.296926,\N
Plantago_virginica,29.469979,-81.296926,\N
Platanthera_ciliaris,29.469979,-81.296926,\N
Platanthera_cristata,29.469979,-81.296926,\N
Pleopeltis_polypodioides,29.469979,-81.296926,\N
Pluchea_foetida,29.469979,-81.296926,\N
Pluchea_longifolia,29.469979,-81.296926,\N
Pluchea_odorata,29.469979,-81.296926,\N
Pluchea_baccharis,29.469979,-81.296926,\N
Pogonia_ophioglossoides,29.469979,-81.296926,\N
Polygala_balduinii,29.469979,-81.296926,\N
Polygala_cruciata,29.469979,-81.296926,\N
Polygala_cymosa,29.469979,-81.296926,\N
Polygala_violacea,29.469979,-81.296926,\N
Polygala_incarnata,29.469979,-81.296926,\N
Polygala_lutea,29.469979,-81.296926,\N
Polygala_nana,29.469979,-81.296926,\N
Polygala_polygama,29.469979,-81.296926,\N
Polygala_ramosa,29.469979,-81.296926,\N
Polygala_rugelii,29.469979,-81.296926,\N
Polygala_setacea,29.469979,-81.296926,\N
Polygonum_glabrum,29.469979,-81.296926,\N
Polygonum_hydropiperoides,29.469979,-81.296926,\N
Polygonum_punctatum,29.469979,-81.296926,\N
Polygonum_setaceum,29.469979,-81.296926,\N
Polypremum_procumbens,29.469979,-81.296926,\N
Pontederia_cordata,29.469979,-81.296926,\N
Portulaca_oleracea,29.469979,-81.296926,\N
Portulaca_pilosa,29.469979,-81.296926,\N
Proserpinaca_palustris,29.469979,-81.296926,\N
Proserpinaca_pectinata,29.469979,-81.296926,\N
Prunus_angustifolia,29.469979,-81.296926,\N
Prunus_caroliniana,29.469979,-81.296926,\N
Prunus_serotina,29.469979,-81.296926,\N
Prunus_umbellata,29.469979,-81.296926,\N
Psychotria_nervosa,29.469979,-81.296926,\N
Ptelea_trifoliata,29.469979,-81.296926,\N
Pteridium_aquilinum,29.469979,-81.296926,\N
Pterocaulon_pycnostachyum,29.469979,-81.296926,\N
Ptilimnium_capillaceum,29.469979,-81.296926,\N
Pycnanthemum_floridanum,29.469979,-81.296926,\N
Pyrrhopappus_carolinianus,29.469979,-81.296926,\N
Quercus_chapmanii,29.469979,-81.296926,\N
Quercus_geminata,29.469979,-81.296926,\N
Quercus_incana,29.469979,-81.296926,\N
Quercus_laurifolia,29.469979,-81.296926,\N
Quercus_minima,29.469979,-81.296926,\N
Quercus_myrtifolia,29.469979,-81.296926,\N
Quercus_nigra,29.469979,-81.296926,\N
Quercus_virginiana,29.469979,-81.296926,\N
Ranunculus_sardous,29.469979,-81.296926,\N
Ranunculus_trilobus,29.469979,-81.296926,\N
Rhexia_alifanus,29.469979,-81.296926,\N
Rhexia_cubensis,29.469979,-81.296926,\N
Rhexia_lutea,29.469979,-81.296926,\N
Rhexia_mariana,29.469979,-81.296926,\N
Rhexia_nashii,29.469979,-81.296926,\N
Rhexia_nuttallii,29.469979,-81.296926,\N
Rhexia_petiolata,29.469979,-81.296926,\N
Rhexia_virginica,29.469979,-81.296926,\N
Rhus_copallinum,29.469979,-81.296926,\N
Rhynchospora_baldwinii,29.469979,-81.296926,\N
Rhynchospora_caduca,29.469979,-81.296926,\N
Rhynchospora_cephalantha,29.469979,-81.296926,\N
Rhynchospora_ciliaris,29.469979,-81.296926,\N
Rhynchospora_colorata,29.469979,-81.296926,\N
Rhynchospora_corniculata,29.469979,-81.296926,\N
Rhynchospora_fascicularis,29.469979,-81.296926,\N
Rhynchospora_globularis,29.469979,-81.296926,\N
Rhynchospora_inundata,29.469979,-81.296926,\N
Rhynchospora_latifolia,29.469979,-81.296926,\N
Rhynchospora_microcarpa,29.469979,-81.296926,\N
Rhynchospora_microcephala,29.469979,-81.296926,\N
Rhynchospora_miliacea,29.469979,-81.296926,\N
Rhynchospora_mixta,29.469979,-81.296926,\N
Rhynchospora_nitens,29.469979,-81.296926,\N
Rhynchospora_odorata,29.469979,-81.296926,\N
Rhynchospora_plumosa,29.469979,-81.296926,\N
Rhynchospora_pusilla,29.469979,-81.296926,\N
Rhynchospora_rariflora,29.469979,-81.296926,\N
Rhynchospora_wrightiana,29.469979,-81.296926,\N
Richardia_brasiliensis,29.469979,-81.296926,\N
Rorippa_palustris,29.469979,-81.296926,\N
Rosa_palustris,29.469979,-81.296926,\N
Rubus_cuneifolius,29.469979,-81.296926,\N
Rubus_trivialis,29.469979,-81.296926,\N
Rudbeckia_hirta,29.469979,-81.296926,\N
Ruellia_caroliniensis,29.469979,-81.296926,\N
Rumex_crispus,29.469979,-81.296926,\N
Rumex_hastatulus,29.469979,-81.296926,\N
Sabatia_decandra,29.469979,-81.296926,\N
Sabatia_brevifolia,29.469979,-81.296926,\N
Sabatia_grandiflora,29.469979,-81.296926,\N
Sabatia_stellaris,29.469979,-81.296926,\N
Saccharum_giganteum,29.469979,-81.296926,\N
Sacciolepis_indica,29.469979,-81.296926,\N
Sacciolepis_striata,29.469979,-81.296926,\N
Sageretia_minutiflora,29.469979,-81.296926,\N
Sagittaria_graminea,29.469979,-81.296926,\N
Sagittaria_isoetiformis,29.469979,-81.296926,\N
Sagittaria_lancifolia,29.469979,-81.296926,\N
Sagittaria_subulata,29.469979,-81.296926,\N
Salix_caroliniana,29.469979,-81.296926,\N
Salvia_coccinea,29.469979,-81.296926,\N
Salvinia_minima,29.469979,-81.296926,\N
Sambucus_nigra,29.469979,-81.296926,\N
Samolus_valerandi,29.469979,-81.296926,\N
Sanicula_canadensis,29.469979,-81.296926,\N
Sarcocornia_ambigua,29.469979,-81.296926,\N
Sarracenia_minor,29.469979,-81.296926,\N
Saururus_cernuus,29.469979,-81.296926,\N
Schizachyrium_scoparium,29.469979,-81.296926,\N
Scleria_baldwinii,29.469979,-81.296926,\N
Scleria_ciliata,29.469979,-81.296926,\N
Scleria_reticularis,29.469979,-81.296926,\N
Scleria_triglomerata,29.469979,-81.296926,\N
Scleria_verticillata,29.469979,-81.296926,\N
Scoparia_dulcis,29.469979,-81.296926,\N
Scutellaria_integrifolia,29.469979,-81.296926,\N
Selaginella_arenicola,29.469979,-81.296926,\N
Sericocarpus_tortifolius,29.469979,-81.296926,\N
Sesbania_punicea,29.469979,-81.296926,\N
Sesuvium_portulacastrum,29.469979,-81.296926,\N
Setaria_corrugata,29.469979,-81.296926,\N
Setaria_parviflora,29.469979,-81.296926,\N
Seymeria_cassioides,29.469979,-81.296926,\N
Sida_ulmifolia,29.469979,-81.296926,\N
Sida_rhombifolia,29.469979,-81.296926,\N
Sideroxylon_lanuginosum,29.469979,-81.296926,\N
Sideroxylon_reclinatum,29.469979,-81.296926,\N
Sideroxylon_tenax,29.469979,-81.296926,\N
Silene_antirrhina,29.469979,-81.296926,\N
Silphium_compositum,29.469979,-81.296926,\N
Sisyrinchium_angustifolium,29.469979,-81.296926,\N
Sisyrinchium_rosulatum,29.469979,-81.296926,\N
Smilax_auriculata,29.469979,-81.296926,\N
Smilax_laurifolia,29.469979,-81.296926,\N
Smilax_pumila,29.469979,-81.296926,\N
Solanum_capsicoides,29.469979,-81.296926,\N
Solanum_carolinense,29.469979,-81.296926,\N
Solanum_chenopodioides,29.469979,-81.296926,\N
Solidago_arguta,29.469979,-81.296926,\N
Solidago_fistulosa,29.469979,-81.296926,\N
Solidago_gigantea,29.469979,-81.296926,\N
Solidago_sempervirens,29.469979,-81.296926,\N
Solidago_tortifolia,29.469979,-81.296926,\N
Sonchus_oleraceus,29.469979,-81.296926,\N
Sorghastrum_elliottii,29.469979,-81.296926,\N
Sorghastrum_secundum,29.469979,-81.296926,\N
Spartina_bakeri,29.469979,-81.296926,\N
Sphenopholis_obtusata,29.469979,-81.296926,\N
Spiranthes_floridana,29.469979,-81.296926,\N
Spiranthes_laciniata,29.469979,-81.296926,\N
Spiranthes_longilabris,29.469979,-81.296926,\N
Spiranthes_praecox,29.469979,-81.296926,\N
Spiranthes_vernalis,29.469979,-81.296926,\N
Sporobolus_indicus,29.469979,-81.296926,\N
Sporobolus_virginicus,29.469979,-81.296926,\N
Stachys_floridana,29.469979,-81.296926,\N
Panicum_hians,29.469979,-81.296926,\N
Stenaria_nigricans,29.469979,-81.296926,\N
Stillingia_sylvatica,29.469979,-81.296926,\N
Symphyotrichum_dumosum,29.469979,-81.296926,\N
Symphyotrichum_subulatum,29.469979,-81.296926,\N
Syngonanthus_flavidulus,29.469979,-81.296926,\N
Taxodium_ascendens,29.469979,-81.296926,\N
Taxodium_distichum,29.469979,-81.296926,\N
Teucrium_canadense,29.469979,-81.296926,\N
Thalia_geniculata,29.469979,-81.296926,\N
Thelypteris_dentata,29.469979,-81.296926,\N
Thelypteris_palustris,29.469979,-81.296926,\N
Tilia_americana,29.469979,-81.296926,\N
Tillandsia_bartramii,29.469979,-81.296926,\N
Tillandsia_recurvata,29.469979,-81.296926,\N
Tillandsia_simulata,29.469979,-81.296926,\N
Tillandsia_usneoides,29.469979,-81.296926,\N
Tillandsia_utriculata,29.469979,-81.296926,\N
Toxicodendron_radicans,29.469979,-81.296926,\N
Tradescantia_crassula,29.469979,-81.296926,\N
Tradescantia_fluminensis,29.469979,-81.296926,\N
Tradescantia_ohiensis,29.469979,-81.296926,\N
Tragia_urens,29.469979,-81.296926,\N
Triadenum_virginicum,29.469979,-81.296926,\N
Trichostema_dichotomum,29.469979,-81.296926,\N
Tridens_ambiguus,29.469979,-81.296926,\N
Urena_lobata,29.469979,-81.296926,\N
Utricularia_cornuta,29.469979,-81.296926,\N
Utricularia_inflata,29.469979,-81.296926,\N
Utricularia_juncea,29.469979,-81.296926,\N
Utricularia_radiata,29.469979,-81.296926,\N
Utricularia_subulata,29.469979,-81.296926,\N
Vaccinium_myrsinites,29.469979,-81.296926,\N
Vaccinium_stamineum,29.469979,-81.296926,\N
Vaccinium_corymbosum,29.469979,-81.296926,\N
Verbena_scabra,29.469979,-81.296926,\N
Verbesina_virginica,29.469979,-81.296926,\N
Vernonia_gigantea,29.469979,-81.296926,\N
Viburnum_obovatum,29.469979,-81.296926,\N
Vicia_acutifolia,29.469979,-81.296926,\N
Vicia_floridana,29.469979,-81.296926,\N
Vigna_luteola,29.469979,-81.296926,\N
Viola_palmata,29.469979,-81.296926,\N
Vitis_aestivalis,29.469979,-81.296926,\N
Vitis_rotundifolia,29.469979,-81.296926,\N
Vitis_shuttleworthii,29.469979,-81.296926,\N
Vitis_vulpina,29.469979,-81.296926,\N
Vittaria_lineata,29.469979,-81.296926,\N
Woodwardia_areolata,29.469979,-81.296926,\N
Woodwardia_virginica,29.469979,-81.296926,\N
Xyris_caroliniana,29.469979,-81.296926,\N
Xyris_difformis,29.469979,-81.296926,\N
Xyris_elliottii,29.469979,-81.296926,\N
Xyris_fimbriata,29.469979,-81.296926,\N
Xyris_jupicai,29.469979,-81.296926,\N
Xyris_platylepis,29.469979,-81.296926,\N
Xyris_smalliana,29.469979,-81.296926,\N
Yucca_filamentosa,29.469979,-81.296926,\N
Zamia_pumila,29.469979,-81.296926,\N
Zanthoxylum_clava-herculis,29.469979,-81.296926,\N
Zeuxine_strateumatica,29.469979,-81.296926,\N
Stenanthium_densum,29.469979,-81.296926,\N
Digitaria_filiformis,29.469979,-81.296926,\N
Diodia_teres,29.469979,-81.296926,\N
Diodia_virginiana,29.469979,-81.296926,\N
Diospyros_virginiana,29.469979,-81.296926,\N
Distichlis_spicata,29.469979,-81.296926,\N
Drosera_brevifolia,29.469979,-81.296926,\N
Drosera_capillaris,29.469979,-81.296926,\N
Dryopteris_ludoviciana,29.469979,-81.296926,\N
Dulichium_arundinaceum,29.469979,-81.296926,\N
Echinochloa_muricata,29.469979,-81.296926,\N
Eclipta_prostrata,29.469979,-81.296926,\N
Eichhornia_crassipes,29.469979,-81.296926,\N
Eleocharis_baldwinii,29.469979,-81.296926,\N
Eleocharis_vivipara,29.469979,-81.296926,\N
Elephantopus_elatus,29.469979,-81.296926,\N
Encyclia_tampensis,29.469979,-81.296926,\N
Eragrostis_elliottii,29.469979,-81.296926,\N
Eragrostis_scaligera,29.469979,-81.296926,\N
Erechtites_hieraciifolius,29.469979,-81.296926,\N
Eremochloa_ophiuroides,29.469979,-81.296926,\N
Erigeron_quercifolius,29.469979,-81.296926,\N
Erigeron_strigosus,29.469979,-81.296926,\N
Erigeron_vernus,29.469979,-81.296926,\N
Eriocaulon_decangulare,29.469979,-81.296926,\N
Cephalanthus_occidentalis,29.469979,-81.296926,\N
Medicago_polymorpha,29.469979,-81.296926,\N
Ctenium_aromaticum,29.469979,-81.296926,\N
Dactyloctenium_aegyptium,29.469979,-81.296926,\N
Selaginella_arenicola,29.47,-81.3,1981
Arisaema_dracontium,29.470556,-81.251523,1979
Sabatia_dodecandra,29.48361111,-83.69444444,1992
Plantago_sparsiflora,29.52833333,-81.51388889,1993
Asimina_triloba,29.55,-82.31667,2002
Acacia_angustissima,29.585858,-83.193638,\N
Acalypha_gracilens,29.585858,-83.193638,\N
Acanthospermum_australe,29.585858,-83.193638,\N
Acanthospermum_hispidum,29.585858,-83.193638,\N
Acer_rubrum,29.585858,-83.193638,\N
Acmella_oppositifolia,29.585858,-83.193638,\N
Acrostichum_danaeifolium,29.585858,-83.193638,\N
Aeschynomene_viscidula,29.585858,-83.193638,\N
Aesculus_pavia,29.585858,-83.193638,\N
Agalinis_fasciculata,29.585858,-83.193638,\N
Agalinis_linifolia,29.585858,-83.193638,\N
Agrimonia_incisa,29.585858,-83.193638,\N
Aletris_obovata,29.585858,-83.193638,\N
Amaranthus_australis,29.585858,-83.193638,\N
Amaranthus_hybridus,29.585858,-83.193638,\N
Ambrosia_artemisiifolia,29.585858,-83.193638,\N
Ammannia_coccinea,29.585858,-83.193638,\N
Ammannia_latifolia,29.585858,-83.193638,\N
Amorpha_fruticosa,29.585858,-83.193638,\N
Amorpha_herbacea,29.585858,-83.193638,\N
Ampelopsis_arborea,29.585858,-83.193638,\N
Amsonia_tabernaemontana,29.585858,-83.193638,\N
Andropogon_brachystachyus,29.585858,-83.193638,\N
Andropogon_glomeratus,29.585858,-83.193638,\N
Andropogon_gyrans,29.585858,-83.193638,\N
Andropogon_ternarius,29.585858,-83.193638,\N
Andropogon_virginicus,29.585858,-83.193638,\N
Anemone_berlandieri,29.585858,-83.193638,\N
Apios_americana,29.585858,-83.193638,\N
Apocynum_cannabinum,29.585858,-83.193638,\N
Apteria_aphylla,29.585858,-83.193638,\N
Aralia_spinosa,29.585858,-83.193638,\N
Arenaria_serpyllifolia,29.585858,-83.193638,\N
Arisaema_dracontium,29.585858,-83.193638,\N
Aristida_condensata,29.585858,-83.193638,\N
Aristida_patula,29.585858,-83.193638,\N
Aristida_purpurascens,29.585858,-83.193638,\N
Aristida_spiciformis,29.585858,-83.193638,\N
Arnoglossum_floridanum,29.585858,-83.193638,\N
Arnoglossum_ovatum,29.585858,-83.193638,\N
Asclepias_amplexicaulis,29.585858,-83.193638,\N
Asclepias_cinerea,29.585858,-83.193638,\N
Asclepias_humistrata,29.585858,-83.193638,\N
Asclepias_lanceolata,29.585858,-83.193638,\N
Asclepias_pedicellata,29.585858,-83.193638,\N
Asclepias_perennis,29.585858,-83.193638,\N
Asclepias_tuberosa,29.585858,-83.193638,\N
Asclepias_verticillata,29.585858,-83.193638,\N
Asimina_angustifolia,29.585858,-83.193638,\N
Asimina_parviflora,29.585858,-83.193638,\N
