"locality string","country","state","county","latitude","longitude","correction status","precision","error polygon","multiple results","ID","name","basis"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Buncombe",NA,NA,"","","","","5315ad1d-6a41-45b8-8cee-431873071738","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","54cc18af-7dec-4de0-a5c4-b393312dace4","Shortia galacifolia","PreservedSpecimen"
"Locality: Locality Not Recorded Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","McDowell County",NA,NA,"","","","","55030870-6d92-41f4-9a2e-7e0b41de876f","Shortia galacifolia","PreservedSpecimen"
"Locality: [filed under North America] Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","55282ab2-f65f-441c-bdce-c4fed4422ae9","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Pickens",NA,NA,"","","","","55509a3b-af4a-467f-8843-ab4a1d5eaa68","Shortia galacifolia","PreservedSpecimen"
"Locality: White Water Valley, Oconee County, South Carolina. Occurrence Remarks: NA Verbatim Locality: NA","United States of America",NA,NA,NA,NA,"","","","","55869da5-1535-4090-a520-772ff71a1eba","Shortia galacifolia Torr. & A.Gray","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","57cb1910-94b3-4447-b6f4-78869d9f7576","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","581d8944-866a-4893-8b2a-4809c0089868","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","58987ea3-9dab-4225-89b8-db0a74c1e061","Shortia galacifolia Torr. & A.Gray","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Transylvania",NA,NA,"","","","","594feb4c-613a-4859-95e8-e8f6076955bb","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Macon",NA,NA,"","","","","599fe170-f87a-445b-a830-342148232309","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","59b0b76d-ee01-417f-9f32-38572c6be96b","Shortia galacifolia Torr. & A.Gray","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","5a1c903f-389f-40a0-8172-63625372dea7","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","5a6113a3-4acf-4a54-91d7-fa4736b70127","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina",NA,NA,NA,"","","","","5a7d32b5-4d55-463b-a9cd-6b909057b145","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","5b14705d-f0be-40cc-9581-1c209228ff25","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","5b4a8b0c-3ef8-46d7-ab7b-2668dc87ba41","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Transylvania",NA,NA,"","","","","5baaaaed-3678-4e91-8c16-e44fcbde17c0","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","5cbf9772-076e-45f7-8e2c-8611b59484c0","Shortia galacifolia Torr. & A.Gray","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","McDowell",NA,NA,"","","","","5d29f43f-70c7-48ba-ac9a-cfa998772888","Shortia galacifolia var. brevistyla","PreservedSpecimen"
"Locality: Beaerwallow Creek near Highlands Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Macon",NA,NA,"","","","","5dbd9d7f-054e-4ecb-9346-1e5d8287007b","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: Biltmore Herbarium [Anonymous, Biltmore Herb.], 1 - over 4000, Anonymous, exs #: 919b Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","5e25f73d-c424-4705-b1e3-9d043c616392","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","Virginia",NA,NA,NA,"","","","","5e3b763d-c77a-4562-a009-3e4c857a08a9","Shortia galacifolia","PreservedSpecimen"
"Locality: White Water Valley, Oconee County, South Carolina. Occurrence Remarks: NA Verbatim Locality: NA","United States of America",NA,NA,NA,NA,"","","","","5f788f01-81ac-46b5-8256-7b6a7310aa89","Shortia galacifolia Torr. & A.Gray","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","603f0229-3a82-42c5-bd50-8a8ac104b66d","Shortia galacifolia Torr. & A.Gray","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","60781c16-5d8e-43e8-bf0e-1143fd09c487","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","60e10255-81b8-45c5-829c-f39141cee5cb","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","615a8b11-bd33-48bd-a5d6-06bd048e77fb","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Orange",NA,NA,"","","","","61af2552-1eb3-41b6-8498-f72a57476536","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: 2n=12 Verbatim Locality: NA","United States","South Carolina","Pickens",NA,NA,"","","","","63524a92-a4a7-4796-a343-53027ecf4189","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Pickens",NA,NA,"","","","","63ae0123-a1f2-4cbe-ace0-0195c6d122c1","Shortia galacifolia","PreservedSpecimen"
"Locality: Found by the first stream (small branch) on road to Joe McNulty's from Fish Hatchery road. About 50 yards upstream and going on as far as we went in scattered patches (about 200 yards) and accordingly to Mr. Townsend at least 1/2 mi. farther up. Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","McDowell",NA,NA,"","","","","64166fdb-a66d-4d32-8dcb-d0bb8f5d80a0","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: Generic name, Shortia, conserved: Dew Bull. 1940. 118 (1940). Nearly if not exactly the type locality. Corolla white or very pale pink or blue. Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","6419138b-3887-4294-8a88-dfee941cc9b6","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: Examined for ""Atlas of E & T Plants of Virginia"" J. Massey & T. Atkinson 1979 University of North Carolina at Chapel Hill Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","650f8e9f-6775-40de-a794-698226a7d0ad","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","663d5ac0-28bd-45f0-ba6c-49ec6fc1d99c","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee County",NA,NA,"","","","","667c7442-098f-4719-b481-7c44f13980f1","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","67ad07d9-b052-45bc-b8ec-9433a3989fb9","Shortia galacifolia Torr. & A.Gray","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","67c4774a-d577-4352-aa61-7930e5d0474e","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Macon",NA,NA,"","","","","67edaf47-13ef-4d8c-88e6-9ef3e8fdc915","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Pickens",NA,NA,"","","","","693b03e0-2bc6-48b3-98d3-2bd73afd2d11","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","Georgia","Rabun",NA,NA,"","","","","6953993c-19f0-48c7-a2e6-fd82ff9b05ca","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: Locally abundant; Flowers white to pale pink, few in flower; leaves evergreen, lustrous Verbatim Locality: NA","United States","South Carolina","Pickens",NA,NA,"","","","","69efd4bc-cca6-43ff-a7f8-8af4fbdbcaba","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","6a8adfef-d0d8-47f2-ac46-327dea9e89a5","Shortia galacifolia","PreservedSpecimen"
"Locality: Near Asheville, Buncombe County, North Carolina. Occurrence Remarks: NA Verbatim Locality: NA","USA","North Carolina","Buncombe",NA,NA,"","","","","6b0e6cfb-393a-4f05-afaf-41efe863b350","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","6b486cf5-e4b7-4928-a666-1e1cfe727e2d","Shortia galacifolia Torr. & A.Gray","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","6b57bfa7-388b-4c92-948b-7b783a77b1e5","Shortia galacifolia Torr. & A.Gray","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","McDowell",NA,NA,"","","","","6c285169-9629-4471-a2e8-88b4d31bf830","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","6db3b417-392a-4519-8a07-61d8f9c347d0","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","6e6ce887-e845-4551-92ba-2f6623ff2899","Shortia galacifolia Torr. & A.Gray","PreservedSpecimen"
"Locality: White Water Valley Occurrence Remarks: GRPM 42079 Verbatim Locality: NA","USA","South Carolina","Oconee",NA,NA,"","","","","6e83043f-0bd1-4ad9-b251-e00ce43e2ad6","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","McDowell",NA,NA,"","","","","701c3174-dc07-4fc5-962f-042d87aa0f3d","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Spartanburg",NA,NA,"","","","","7111891d-78ec-44f0-a5e2-ba40505fc8fc","Shortia galacifolia","PreservedSpecimen"
"Locality: [filed under North America] Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","717079e3-6c2c-4f22-afbd-4957d3a47e09","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: Abundant Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","730444f7-9da8-406f-bb5c-8ab25eb54f02","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee County",NA,NA,"","","","","73787b56-573e-4a69-8e2b-1d832811d67d","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","74be1afe-f108-4c24-ab13-1c009edfcb05","Shortia galacifolia","PreservedSpecimen"
"Locality: John's Creek (Fish Hatchery Creek) above the Fish Hatchery Occurrence Remarks: NA Verbatim Locality: John's Creek (Fish Hatchery Creek) above the Fish Hatchery","United States of America","North Carolina","McDowell County",NA,NA,"","","","","750c7511-1d2b-40f6-96f5-d01697618604","Shortia galacifolia var. brevistyla P. A. Davies","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","75650e3a-adae-469d-a5a9-66581c65b190","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","75aca415-770c-4aaf-a7a8-38449117a039","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","75af6ed1-9ff5-4de5-a452-7382e1ea3a1c","Shortia galacifolia Torr. & A.Gray","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","764b4990-c31b-4d83-8e3e-210f556de931","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Pickens",NA,NA,"","","","","77a0c371-6005-4ffa-a465-e266433ec6eb","Shortia galacifolia","PreservedSpecimen"
"Locality: Found at the Fish Hatchery Branch about 1 1/2 mi. above Hatchery. It is very abundant on both banks for about 1/2 mi. and sometimes solid for 20x12 ft. To be sure to find this go to Fish Hatchery ang go up F.H. Branch (creek) for perhaps 1/2 mile and come to a valley pasture through which the branch runs. A saw mill was located here. There is now a pile of saw dust. Where the branch enters the open pasture from the woods, the Shortia begins and as far up as we went, about 1/4 mi., was in great abundance. Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","McDowell",NA,NA,"","","","","78273178-e200-49bc-ad38-1d2c69a4d98c","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: Imager: Kylee Downes; Date Imaged: 12/3/2018 Verbatim Locality: NA","United States","North Carolina","McDowell",NA,NA,"","","","","7848e919-5cce-454a-9434-4ebcfd142588","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","Tennessee","Polk",NA,NA,"","","","","7996be2a-5d2b-4c3a-98b1-feea174b4eba","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","79c3c84f-728e-4824-9aac-be974151726e","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Transylvania",NA,NA,"","","","","7a3ea93e-4f2d-4569-ac14-2cf5a08fdb41","Shortia galacifolia","PreservedSpecimen"
"Locality: Transylvania County, NC Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Transylvania County",NA,NA,"","","","","7a471850-2f7d-417b-971c-bb64d6569fa1","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","7a6e81b5-674b-4ac5-b842-087f3609653f","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","McDowell",NA,NA,"","","","","7a940d5c-04eb-41b8-83e5-3675ce00ef1c","Shortia galacifolia var. brevistyla","PreservedSpecimen"
"Locality: [filed under North America] Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","7ab7da43-01c6-44f8-9167-e5cf5e0a172f","Shortia galacifolia","PreservedSpecimen"
"Locality: May 1877 discovered by G. M. Hyanus on banks of Catawba near Marion, McDowell county, North Carolina. Michaux diary consulted by C. S. Sargent, rediscovered by him 1886 headwaters junction of Toxoway & Horse pastures. Path 100 feet below, led to right into mountains Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","McDowell",NA,NA,"","","","","7abbe27e-dce9-4399-abf2-b35280315168","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","7b8dd424-3f89-4e39-a1aa-b82adea8a34e","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","Virginia","Amherst",NA,NA,"","","","","7c2c578b-0e0c-4a96-b0f9-f18521274b97","Shortia galacifolia","PreservedSpecimen"
"Locality: Joyce Kilmer Memorial Forest Occurrence Remarks: NA Verbatim Locality: NA","USA","North Carolina","Graham County",NA,NA,"","","","","7cd61c5f-38ce-4cd7-8070-3e02a78b88ce","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","7d126201-718c-488f-a529-d9feea4e041c","Shortia galacifolia Torr. & A.Gray","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","McDowell",NA,NA,"","","","","7d5843d8-47ec-437f-953c-75a7af356f6b","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","McDowell",NA,NA,"","","","","7d6859fc-c336-4f80-b688-4a935d14bb0c","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Pickens",NA,NA,"","","","","7d994ca0-9b42-490e-b1af-3a717f555465","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","7ef95faa-a92d-442d-a142-188b7718ae3c","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee County",NA,NA,"","","","","7f33b24e-15f0-487d-b795-b25f9c086b1b","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Macon",NA,NA,"","","","","7ffce35f-e8e3-410f-b173-2797d8eb812a","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","80b6ce1c-2e41-4c02-b48b-572c3800a435","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","813acad0-11a8-4f61-855e-3427a85c8ac3","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","823e0aa0-12a2-4ec8-93ff-8203c4ba426e","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","83365807-d328-4ec2-844e-6d1586f5067f","Shortia galacifolia Torr. & A.Gray","PreservedSpecimen"
"Locality: [filed under North America] Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","836c2e7a-b211-48f9-9b10-4be034e8939e","Shortia galacifolia","PreservedSpecimen"
"Locality: Rabun County, GA Occurrence Remarks: NA Verbatim Locality: NA","United States","Georgia","Rabun County",NA,NA,"","","","","84ea89a2-1b8f-40b2-bd93-402252fb3454","Shortia galacifolia var. galacifolia","PreservedSpecimen"
"Locality: Fuller Tract, upland woods to ravines. Occurrence Remarks: Persistent in ravine after transplant from the Carolinas Verbatim Locality: NA","United States","Kentucky","Powell",NA,NA,"","","","","850a26de-d2b8-4408-af1a-e0dfb391449e","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Transylvania",NA,NA,"","","","","852e1de9-cf3f-4d43-b00e-afa6730d039a","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","Virginia","Amherst",NA,NA,"","","","","85cb8b91-e886-4c43-8b74-455cfa7cf4a8","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: Rich woods on stream banks. [Label generated from hand-written notes present on reverse of specimen mount; specimens gifted to BRIT Herbarium January 2019]. Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","869b3cee-418c-4c8d-9b8d-d58831537e38","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","885760c7-bd21-4314-86c7-24eb451529c9","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Jackson",NA,NA,"","","","","893421c5-2cd4-47ad-be3c-b07d5110a1a4","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","McDowell",NA,NA,"","","","","8a4bb700-70c8-4691-abc3-78cc5edf6962","Shortia galacifolia","PreservedSpecimen"
"Locality: Reed Creek, South of Glade Mountain Occurrence Remarks: NA Verbatim Locality: NA","USA","Georgia","Rabun County",NA,NA,"","","","","8ac23160-b944-48a5-8873-efdbe248b1f7","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: nowhere more than 3-4 feet from the edge of water. Verbatim Locality: NA","USA","South Carolina","Oconee",NA,NA,"","","","","8ae3c624-b9fd-4ca4-ba6a-eeb1ac289fc6","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","8af47612-a215-4e09-b2bd-f25b013d2b67","Shortia galacifolia","PreservedSpecimen"
"Locality: home of M. N. Ross, Arden. Occurrence Remarks: NA Verbatim Locality: NA","USA","North Carolina","Buncombe",NA,NA,"","","","","8b147068-b232-442c-8b7e-1b0235e53fc2","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","USA","North Carolina","Transylvania Co.",NA,NA,"","","","","8bab431c-1383-4828-9044-f2612e49944b","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","8cf976f1-d33c-494a-9d6a-c974e26af57d","Shortia galacifolia Torr. & A.Gray","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","8d8e7a1f-ca83-43dd-ba21-f1ac6653e494","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","8dc78c27-acb9-494d-8d64-2f4cc2f707ef","Shortia galacifolia Torr. & A.Gray","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","8f72692a-5982-4656-ae8f-6f673031af7e","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee County",NA,NA,"","","","","8fce872d-e65c-42dc-88c1-acfe7fbdf8f2","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Pickens",NA,NA,"","","","","90127b54-a4c2-4d68-8564-8b6ea14069f7","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Macon",NA,NA,"","","","","90a2952e-8d41-4232-beaf-7e6b27d9dbc0","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","914cba15-fdf4-4e44-91ca-d549521d9925","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","915fe655-b964-4741-8558-ecb857f710f0","Shortia galacifolia Torr. & A.Gray","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina",NA,NA,NA,"","","","","91675b88-0866-4aa9-871e-d8aa867cf109","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Pickens",NA,NA,"","","","","91875186-60a9-4749-aee3-2300dde5550f","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","91a54e51-536d-465e-bf24-59cafd616dbd","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","91be2c2f-dfc7-4708-a63f-5e2bbd6b65ed","Shortia galacifolia","PreservedSpecimen"
"Locality: [filed under North America] Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","92ddeafe-b904-4b2a-a17a-642d4d40f487","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","930d063e-8386-400e-8e6c-444cab49e813","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Macon",NA,NA,"","","","","9368e88b-4346-4783-afe5-d4c7db785be4","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","93e767f7-6781-4244-893b-f5eab82d18ac","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: Biltmore Herbarium [Anonymous, Biltmore Herb.], 1 - over 4000, Anonymous, exs #: 919 Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","97681933-522e-4bb3-822d-707a7a9dc343","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee / Pickens",NA,NA,"","","","","9aa85968-601a-42fd-827e-649cf0136ca8","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Buncombe",NA,NA,"","","","","9adf8186-511a-4a39-809a-d5609506c89d","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","9b5be39e-e18f-4ef5-ac01-44474ff361e6","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","USA","Unknown",NA,NA,NA,"","","","","9cce79db-e572-40c2-a810-b0d8b83619bf","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: Nearly if not exactly the type locality.; Corolla white or very pale pink or blue Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","9e05dabe-fd1e-4684-a5a2-a86fbc672ec8","Shortia galacifolia","PreservedSpecimen"
